fid,row_index,col_index,mission_id,Blue,Green,Red,NIR,LST_K
84,5,4,LT05_199026_19950413,0.07255250000000002,0.08600000000000002,0.08712750000000002,0.12702999999999998,286.13779844
85,5,5,LT05_199026_19950413,0.0802525,0.0811325,0.0831675,0.12702999999999998,286.23008498
86,5,6,LT05_199026_19950413,0.08281,0.0811325,0.08715499999999998,0.12232749999999998,286.78380422
87,5,7,LT05_199026_19950413,0.08283750000000001,0.0811325,0.091115,0.12702999999999998,286.78380422
88,5,8,LT05_199026_19950413,0.09053749999999999,0.0957075,0.10293999999999998,0.12702999999999998,286.73595194
89,5,9,LT05_199026_19950413,0.10329749999999999,0.11022749999999998,0.1108325,0.13640750000000001,286.73595194
90,5,10,LT05_199026_19950413,0.10585499999999998,0.10538750000000002,0.1108325,0.145785,286.73595194
91,5,11,LT05_199026_19950413,0.08798,0.0957075,0.09900750000000003,0.14111,286.73595194
103,6,1,LT05_199026_19950413,0.103215,0.1053325,0.11080499999999999,0.1504875,285.9600614
104,6,2,LT05_199026_19950413,0.09556999999999999,0.09567999999999999,0.10291250000000002,0.13640750000000001,285.9600614
105,6,3,LT05_199026_19950413,0.09556999999999999,0.10052,0.10687249999999998,0.13640750000000001,285.01668788
106,6,4,LT05_199026_19950413,0.09556999999999999,0.09567999999999999,0.09898000000000001,0.13173249999999997,285.57724315999997
107,6,5,LT05_199026_19950413,0.09306750000000003,0.09081250000000002,0.09898000000000001,0.13173249999999997,285.6695297
108,6,6,LT05_199026_19950413,0.09306750000000003,0.09567999999999999,0.10291250000000002,0.14111,286.23008498
109,6,7,LT05_199026_19950413,0.09815499999999999,0.10054750000000001,0.1108325,0.15513500000000002,286.23008498
110,6,8,LT05_199026_19950413,0.11086000000000001,0.11503999999999998,0.126535,0.164485,286.17881467999996
111,6,9,LT05_199026_19950413,0.11850500000000003,0.12466500000000003,0.13046750000000001,0.17383500000000002,286.17881467999996
112,6,10,LT05_199026_19950413,0.115975,0.11987999999999999,0.13046750000000001,0.17383500000000002,286.73595194
113,6,11,LT05_199026_19950413,0.0955975,0.10536000000000001,0.1108325,0.16915999999999998,286.73595194
126,7,1,LT05_199026_19950413,0.13868999999999998,0.14386,0.15010250000000003,0.19718249999999998,285.3960881
127,7,2,LT05_199026_19950413,0.12100749999999999,0.12463750000000001,0.13440000000000002,0.17386249999999998,285.3960881
128,7,3,LT05_199026_19950413,0.11338999999999999,0.1101725,0.114765,0.1504875,284.45271458
129,7,4,LT05_199026_19950413,0.1260675,0.11985249999999997,0.126535,0.1691875,284.45271458
130,7,5,LT05_199026_19950413,0.12100749999999999,0.12947750000000002,0.13833250000000002,0.1832125,285.10897442
131,7,6,LT05_199026_19950413,0.11338999999999999,0.11501250000000002,0.13046750000000001,0.1691875,285.10897442
132,7,7,LT05_199026_19950413,0.12857000000000002,0.12947750000000002,0.15010250000000003,0.192535,285.6695297
133,7,8,LT05_199026_19950413,0.13363000000000003,0.139075,0.15400750000000002,0.19715500000000002,285.62167741999997
134,7,9,LT05_199026_19950413,0.121035,0.12947750000000002,0.13833250000000002,0.17853750000000002,286.17881467999996
135,7,10,LT05_199026_19950413,0.11847750000000001,0.12947750000000002,0.13833250000000002,0.192535,286.17881467999996
136,7,11,LT05_199026_19950413,0.1134175,0.12466500000000003,0.13440000000000002,0.18786000000000003,286.73595194
157,8,10,LT05_199026_19950413,0.11592000000000002,0.12947750000000002,0.13833250000000002,0.20183,286.17881467999996
158,8,11,LT05_199026_19950413,0.09045500000000001,0.10052,0.10687249999999998,0.1691875,286.73595194
169,9,0,LT05_199026_19950413,0.1336025,0.14386,0.15400750000000002,0.21117999999999998,286.404404
179,9,10,LT05_199026_19950413,0.13363000000000003,0.14386,0.15400750000000002,0.22044750000000002,285.51230078000003
180,9,11,LT05_199026_19950413,0.103215,0.11501250000000002,0.11869750000000001,0.192535,286.6265753
191,10,0,LT05_199026_19950413,0.1082475,0.11014499999999999,0.11867,0.17856500000000003,286.404404
202,10,11,LT05_199026_19950413,0.1361325,0.1390475,0.14617000000000002,0.21115250000000002,286.06943804
213,11,0,LT05_199026_19950413,0.07235999999999998,0.08589000000000002,0.08308500000000002,0.12702999999999998,286.404404
214,11,1,LT05_199026_19950413,0.115865,0.12461,0.13046750000000001,0.19258999999999998,285.83701268
224,11,11,LT05_199026_19950413,0.1234825,0.12945,0.13440000000000002,0.22977000000000003,286.06943804
245,12,10,LT05_199026_19950413,0.10057500000000003,0.11011749999999998,0.11867,0.187915,284.94832748
246,12,11,LT05_199026_19950413,0.07494499999999998,0.09072999999999998,0.09493750000000001,0.21585500000000002,286.06943804
247,12,12,LT05_199026_19950413,0.06457750000000001,0.07612750000000001,0.07114999999999999,0.15516249999999998,287.69983358
267,13,10,LT05_199026_19950413,0.10821999999999998,0.11495749999999999,0.1226025,0.1785925,285.62851346
268,13,11,LT05_199026_19950413,0.06972,0.0761,0.07909749999999999,0.15986499999999998,286.18565072
269,13,12,LT05_199026_19950413,0.05420999999999998,0.05654749999999997,0.055227499999999985,0.10821999999999998,287.14953235999997
270,13,13,LT05_199026_19950413,0.05159750000000002,0.05654749999999997,0.055227499999999985,0.0893275,287.69983358
288,14,9,LT05_199026_19950413,0.1386075,0.14864500000000003,0.15010250000000003,0.1972375,285.06454016
289,14,10,LT05_199026_19950413,0.10819250000000002,0.10525000000000001,0.11864249999999998,0.16456749999999998,286.18565072
290,14,11,LT05_199026_19950413,0.06969249999999999,0.07607249999999999,0.07511000000000001,0.12702999999999998,286.74278798
291,14,12,LT05_199026_19950413,0.05415500000000001,0.056520000000000015,0.051212499999999994,0.10349000000000003,287.14953235999997
310,15,8,LT05_199026_19950413,0.11578250000000001,0.11492999999999998,0.1226025,0.1739175,285.06454016
311,15,9,LT05_199026_19950413,0.11069499999999999,0.11492999999999998,0.1226025,0.16924250000000002,285.62851346
312,15,10,LT05_199026_19950413,0.08767750000000002,0.09064749999999999,0.09887000000000001,0.14113750000000003,286.18565072
313,15,11,LT05_199026_19950413,0.0567125,0.0564925,0.06312000000000001,0.11289500000000002,286.74278798
314,15,12,LT05_199026_19950413,0.04890249999999999,0.04664750000000001,0.0471975,0.10349000000000003,287.29650721999997
332,16,7,LT05_199026_19950413,0.08765,0.09064749999999999,0.10282999999999998,0.14113750000000003,285.12948254
333,16,8,LT05_199026_19950413,0.08765,0.09064749999999999,0.10282999999999998,0.14113750000000003,285.12948254
334,16,9,LT05_199026_19950413,0.09790749999999998,0.10038249999999999,0.11075000000000002,0.14113750000000003,285.6866198
335,16,10,LT05_199026_19950413,0.067025,0.06625500000000001,0.07904250000000002,0.09403,286.24033904
336,16,11,LT05_199026_19950413,0.056684999999999985,0.05154249999999999,0.06312000000000001,0.0893275,286.79064026000003
337,16,12,LT05_199026_19950413,0.04884749999999999,0.05154249999999999,0.05115750000000002,0.09403,286.79064026000003
357,17,9,LT05_199026_19950413,0.0747525,0.07112249999999998,0.079015,0.10349000000000003,286.24033904
358,17,10,LT05_199026_19950413,0.056630000000000014,0.056437499999999974,0.055145,0.08456999999999998,286.79064026000003
359,17,11,LT05_199026_19950413,0.05143249999999999,0.05151499999999998,0.05113000000000001,0.08456999999999998,287.34094147999997
360,17,12,LT05_199026_19950413,0.04882,0.056437499999999974,0.055117499999999986,0.09403,287.34094147999997
379,18,7,LT05_199026_19950413,0.05921500000000002,0.061277499999999985,0.06705250000000001,0.11289500000000002,286.24033904
380,18,8,LT05_199026_19950413,0.05921500000000002,0.061277499999999985,0.06705250000000001,0.11289500000000002,286.24033904
381,18,9,LT05_199026_19950413,0.05137750000000002,0.051460000000000006,0.051102499999999995,0.08456999999999998,287.34094147999997
382,18,10,LT05_199026_19950413,0.05137750000000002,0.051460000000000006,0.051102499999999995,0.08456999999999998,287.34094147999997
383,18,11,LT05_199026_19950413,0.048765,0.051460000000000006,0.051102499999999995,0.08456999999999998,287.34094147999997
384,18,12,LT05_199026_19950413,0.048765,0.051460000000000006,0.059077500000000005,0.08929999999999999,287.34094147999997
405,19,8,LT05_199026_19950413,0.053962500000000024,0.0563825,0.05904999999999999,0.09876000000000001,286.79064026000003
406,19,9,LT05_199026_19950413,0.05654749999999997,0.05143249999999999,0.05508999999999997,0.07981250000000001,287.34094147999997
407,19,10,LT05_199026_19950413,0.05654749999999997,0.05143249999999999,0.05508999999999997,0.07981250000000001,287.34094147999997
408,19,11,LT05_199026_19950413,0.05135000000000001,0.046509999999999996,0.05107499999999998,0.08456999999999998,287.34094147999997
409,19,12,LT05_199026_19950413,0.046097499999999986,0.046509999999999996,0.05107499999999998,0.08454250000000002,287.34094147999997
430,20,8,LT05_199026_19950413,0.05135000000000001,0.05635499999999999,0.059077500000000005,0.09405750000000002,286.79064026000003
431,20,9,LT05_199026_19950413,0.05913249999999998,0.056327499999999975,0.055062500000000014,0.07981250000000001,286.79064026000003
432,20,10,LT05_199026_19950413,0.05913249999999998,0.056327499999999975,0.055062500000000014,0.07981250000000001,286.79064026000003
433,20,11,LT05_199026_19950413,0.04868249999999999,0.05140499999999998,0.05104750000000002,0.09400249999999999,287.34094147999997
434,20,12,LT05_199026_19950413,0.04607,0.046454999999999996,0.043045,0.08454250000000002,286.79064026000003
455,21,8,LT05_199026_19950413,0.0539075,0.05630000000000002,0.06303750000000002,0.0987325,286.79064026000003
456,21,9,LT05_199026_19950413,0.056520000000000015,0.06122250000000001,0.05904999999999999,0.0987325,286.79064026000003
457,21,10,LT05_199026_19950413,0.056520000000000015,0.05630000000000002,0.055035,0.07984000000000002,286.79064026000003
458,21,11,LT05_199026_19950413,0.043429999999999996,0.04642750000000001,0.047032500000000005,0.07981250000000001,286.79064026000003
459,21,12,LT05_199026_19950413,0.043429999999999996,0.04642750000000001,0.047032500000000005,0.07981250000000001,286.79064026000003
469,21,22,LT05_199026_19950413,0.046262499999999984,0.05154249999999999,0.05115750000000002,0.09876000000000001,287.86048052
470,21,23,LT05_199026_19950413,0.054127499999999995,0.0564925,0.05517250000000001,0.08459749999999999,288.40736372000003
471,21,24,LT05_199026_19950413,0.059352499999999975,0.061387499999999984,0.05915999999999999,0.08459749999999999,288.40736372000003
472,21,25,LT05_199026_19950413,0.056794999999999984,0.061415,0.06716250000000001,0.10349000000000003,289.16616416
473,21,26,LT05_199026_19950413,0.061992500000000006,0.06144250000000001,0.07114999999999999,0.11762499999999998,289.16616416
480,22,7,LT05_199026_19950413,0.05387999999999998,0.05630000000000002,0.06301000000000001,0.0987325,286.6265753
481,22,8,LT05_199026_19950413,0.05126750000000002,0.061195,0.067025,0.10819250000000002,286.24033904
482,22,9,LT05_199026_19950413,0.05387999999999998,0.0562725,0.05902249999999998,0.09403,286.24033904
483,22,10,LT05_199026_19950413,0.04862749999999999,0.05135000000000001,0.05102000000000001,0.07032499999999997,286.24033904
484,22,11,LT05_199026_19950413,0.04596,0.05132249999999999,0.050992499999999996,0.07505499999999998,286.24033904
485,22,12,LT05_199026_19950413,0.04596,0.05132249999999999,0.050992499999999996,0.07505499999999998,286.24033904
486,22,13,LT05_199026_19950413,0.05118499999999998,0.0562725,0.050992499999999996,0.084515,286.70177174
487,22,14,LT05_199026_19950413,0.0537975,0.06113999999999997,0.06295499999999998,0.079785,286.70177174
488,22,15,LT05_199026_19950413,0.04857249999999999,0.05624499999999999,0.05500749999999999,0.084515,286.56505094
489,22,16,LT05_199026_19950413,0.04340250000000001,0.05135000000000001,0.05102000000000001,0.08454250000000002,286.56505094
490,22,17,LT05_199026_19950413,0.048655000000000004,0.046454999999999996,0.05104750000000002,0.07981250000000001,286.35655171999997
491,22,18,LT05_199026_19950413,0.04868249999999999,0.0415325,0.043045,0.08454250000000002,286.91027096
492,22,19,LT05_199026_19950413,0.046097499999999986,0.036665,0.039057499999999995,0.08454250000000002,286.91027096
493,22,20,LT05_199026_19950413,0.046152499999999985,0.04653750000000001,0.051102499999999995,0.07984000000000002,287.31017929999996
494,22,21,LT05_199026_19950413,0.04618,0.05148750000000002,0.055117499999999986,0.08456999999999998,287.86048052
495,22,22,LT05_199026_19950413,0.04882,0.05151499999999998,0.047142500000000004,0.08929999999999999,287.86048052
496,22,23,LT05_199026_19950413,0.048875,0.05154249999999999,0.05913249999999998,0.0893275,288.40736372000003
497,22,24,LT05_199026_19950413,0.05151499999999998,0.051570000000000005,0.06312000000000001,0.08459749999999999,288.40736372000003
498,22,25,LT05_199026_19950413,0.05415500000000001,0.056520000000000015,0.05519999999999997,0.0893275,289.16616416
499,22,26,LT05_199026_19950413,0.06193749999999998,0.07123249999999998,0.07511000000000001,0.12232749999999998,289.16616416
505,23,7,LT05_199026_19950413,0.06422,0.07098500000000002,0.0749725,0.1270575,286.6265753
506,23,8,LT05_199026_19950413,0.056437499999999974,0.061167499999999986,0.06699749999999999,0.10819250000000002,286.24033904
507,23,9,LT05_199026_19950413,0.048600000000000004,0.05132249999999999,0.050992499999999996,0.08454250000000002,286.24033904
508,23,10,LT05_199026_19950413,0.04598749999999999,0.05624499999999999,0.05497999999999997,0.0750825,286.24033904
509,23,11,LT05_199026_19950413,0.04076250000000001,0.04144999999999999,0.05096499999999998,0.07981250000000001,286.24033904
510,23,12,LT05_199026_19950413,0.04076250000000001,0.04144999999999999,0.05096499999999998,0.07981250000000001,286.24033904
511,23,13,LT05_199026_19950413,0.05115750000000002,0.05129499999999998,0.05096499999999998,0.08924500000000002,286.70177174
512,23,14,LT05_199026_19950413,0.05635499999999999,0.061112500000000014,0.06694250000000002,0.09400249999999999,286.70177174
513,23,15,LT05_199026_19950413,0.05113000000000001,0.046345,0.042935,0.09397499999999998,286.56505094
514,23,16,LT05_199026_19950413,0.04593249999999999,0.04637250000000001,0.04296249999999999,0.084515,286.56505094
515,23,17,LT05_199026_19950413,0.04598749999999999,0.0464,0.04700499999999999,0.079785,286.35655171999997
516,23,18,LT05_199026_19950413,0.046015,0.04642750000000001,0.047032500000000005,0.08454250000000002,286.91027096
517,23,19,LT05_199026_19950413,0.04607,0.046454999999999996,0.04705999999999999,0.07981250000000001,286.91027096
518,23,20,LT05_199026_19950413,0.05132249999999999,0.05143249999999999,0.04705999999999999,0.08454250000000002,287.86048052
519,23,21,LT05_199026_19950413,0.05137750000000002,0.0563825,0.05904999999999999,0.07981250000000001,287.86048052
520,23,22,LT05_199026_19950413,0.0566025,0.05148750000000002,0.04711499999999999,0.08456999999999998,288.40736372000003
521,23,23,LT05_199026_19950413,0.04882,0.05151499999999998,0.05113000000000001,0.08929999999999999,288.40736372000003
522,23,24,LT05_199026_19950413,0.056684999999999985,0.06133250000000001,0.05913249999999998,0.07511000000000001,288.40736372000003
523,23,25,LT05_199026_19950413,0.0567125,0.0711775,0.07109500000000002,0.11759750000000002,289.16616416
524,23,26,LT05_199026_19950413,0.0774475,0.090675,0.09097749999999999,0.16456749999999998,289.16616416
529,24,6,LT05_199026_19950413,0.06419249999999999,0.0709575,0.08289249999999998,0.1270575,287.1905486
530,24,7,LT05_199026_19950413,0.066805,0.07585249999999999,0.09482750000000001,0.1411925,287.1905486
531,24,8,LT05_199026_19950413,0.056410000000000016,0.056217499999999976,0.05497999999999997,0.10816500000000001,286.9854674
532,24,9,LT05_199026_19950413,0.04332,0.05129499999999998,0.042935,0.08927249999999998,286.43516618
533,24,10,LT05_199026_19950413,0.04593249999999999,0.05126750000000002,0.04694999999999999,0.08454250000000002,286.43516618
534,24,11,LT05_199026_19950413,0.04593249999999999,0.05126750000000002,0.042935,0.08454250000000002,286.43516618
535,24,12,LT05_199026_19950413,0.045905,0.0414225,0.042935,0.07981250000000001,286.43516618
536,24,13,LT05_199026_19950413,0.051102499999999995,0.05619000000000002,0.054952500000000015,0.08924500000000002,286.24033904
537,24,14,LT05_199026_19950413,0.051102499999999995,0.05619000000000002,0.054952500000000015,0.08924500000000002,286.24033904
538,24,15,LT05_199026_19950413,0.04585,0.05124000000000001,0.046922500000000006,0.103435,286.37364182
539,24,16,LT05_199026_19950413,0.045905,0.046345,0.042935,0.09397499999999998,286.37364182
540,24,17,LT05_199026_19950413,0.048545000000000005,0.04637250000000001,0.050992499999999996,0.079785,286.26084716
541,24,18,LT05_199026_19950413,0.04598749999999999,0.0464,0.05102000000000001,0.08454250000000002,286.81114837999996
542,24,19,LT05_199026_19950413,0.043429999999999996,0.04642750000000001,0.047032500000000005,0.079785,286.81114837999996
543,24,20,LT05_199026_19950413,0.04607,0.046454999999999996,0.043045,0.08454250000000002,287.45031812
544,24,21,LT05_199026_19950413,0.05654749999999997,0.05143249999999999,0.055062500000000014,0.0750825,287.45031812
545,24,22,LT05_199026_19950413,0.059187500000000004,0.051460000000000006,0.051102499999999995,0.08456999999999998,287.99720132
546,24,23,LT05_199026_19950413,0.05140499999999998,0.05148750000000002,0.05113000000000001,0.07984000000000002,287.99720132
547,24,24,LT05_199026_19950413,0.06441249999999998,0.06133250000000001,0.0710675,0.12232749999999998,287.99720132
548,24,25,LT05_199026_19950413,0.06963750000000002,0.0809125,0.08699000000000001,0.16924250000000002,288.65004314
549,24,26,LT05_199026_19950413,0.07224999999999998,0.08580749999999998,0.08701750000000003,0.19726500000000002,288.65004314
550,24,27,LT05_199026_19950413,0.06710749999999999,0.07607249999999999,0.07906999999999997,0.18326750000000003,289.09096772
553,25,5,LT05_199026_19950413,0.06416499999999997,0.06606250000000002,0.07893250000000002,0.13176,287.1905486
554,25,6,LT05_199026_19950413,0.06677749999999999,0.07585249999999999,0.08688000000000001,0.1411925,287.1905486
555,25,7,LT05_199026_19950413,0.06155250000000001,0.06606250000000002,0.07494499999999998,0.13649,287.1905486
556,25,8,LT05_199026_19950413,0.05113000000000001,0.05126750000000002,0.054952500000000015,0.11289500000000002,286.9854674
557,25,9,LT05_199026_19950413,0.04851749999999999,0.05126750000000002,0.050937500000000024,0.103435,286.9854674
558,25,10,LT05_199026_19950413,0.043265,0.04139499999999999,0.050937500000000024,0.079785,286.43516618
559,25,11,LT05_199026_19950413,0.048490000000000005,0.046345,0.046922500000000006,0.08454250000000002,286.43516618
560,25,12,LT05_199026_19950413,0.04587749999999999,0.04631750000000001,0.050937500000000024,0.08454250000000002,286.43516618
561,25,13,LT05_199026_19950413,0.04846249999999999,0.056162500000000004,0.05091000000000001,0.09400249999999999,286.24033904
562,25,14,LT05_199026_19950413,0.04846249999999999,0.056162500000000004,0.05091000000000001,0.09400249999999999,286.24033904
563,25,15,LT05_199026_19950413,0.045795,0.056162500000000004,0.05091000000000001,0.09870499999999999,286.37364182
564,25,16,LT05_199026_19950413,0.05107499999999998,0.05124000000000001,0.050937500000000024,0.08924500000000002,286.37364182
565,25,17,LT05_199026_19950413,0.04851749999999999,0.05126750000000002,0.05096499999999998,0.07975749999999998,286.26084716
566,25,18,LT05_199026_19950413,0.04593249999999999,0.04637250000000001,0.050992499999999996,0.084515,286.81114837999996
567,25,19,LT05_199026_19950413,0.051212499999999994,0.0464,0.04700499999999999,0.09400249999999999,286.81114837999996
568,25,20,LT05_199026_19950413,0.04862749999999999,0.05137750000000002,0.043017499999999986,0.08454250000000002,286.7632961
569,25,21,LT05_199026_19950413,0.05387999999999998,0.05140499999999998,0.05104750000000002,0.06562249999999997,286.7632961
570,25,22,LT05_199026_19950413,0.05654749999999997,0.05143249999999999,0.055062500000000014,0.07981250000000001,287.45031812
571,25,23,LT05_199026_19950413,0.056574999999999986,0.0563825,0.05904999999999999,0.10349000000000003,287.99720132
572,25,24,LT05_199026_19950413,0.06955499999999998,0.07599,0.0869625,0.14584000000000003,287.99720132
573,25,25,LT05_199026_19950413,0.07736500000000002,0.09061999999999998,0.0988425,0.17862,288.10657796
574,25,26,LT05_199026_19950413,0.07222250000000002,0.0809125,0.07904250000000002,0.15519,288.10657796
575,25,27,LT05_199026_19950413,0.05932500000000002,0.061387499999999984,0.05913249999999998,0.11289500000000002,289.09096772
576,26,3,LT05_199026_19950413,0.06674999999999998,0.07092999999999999,0.07893250000000002,0.16935250000000002,287.56311278
577,26,4,LT05_199026_19950413,0.06413750000000001,0.07582499999999998,0.0868525,0.15527249999999998,287.56311278
578,26,5,LT05_199026_19950413,0.058967500000000006,0.06603500000000001,0.07494499999999998,0.1411925,287.74084982
579,26,6,LT05_199026_19950413,0.061524999999999996,0.07090249999999998,0.078905,0.12235499999999999,287.1905486
580,26,7,LT05_199026_19950413,0.05371500000000001,0.061112500000000014,0.06292750000000003,0.09870499999999999,287.1905486
581,26,8,LT05_199026_19950413,0.04587749999999999,0.05124000000000001,0.05893999999999999,0.09400249999999999,286.9854674
582,26,9,LT05_199026_19950413,0.051102499999999995,0.051212499999999994,0.054925,0.103435,286.9854674
583,26,10,LT05_199026_19950413,0.05107499999999998,0.051212499999999994,0.054925,0.084515,286.9854674
584,26,11,LT05_199026_19950413,0.04846249999999999,0.04629,0.04689499999999999,0.079785,286.9854674
585,26,12,LT05_199026_19950413,0.048435000000000006,0.051212499999999994,0.05091000000000001,0.084515,286.43516618
586,26,13,LT05_199026_19950413,0.05104750000000002,0.05613499999999999,0.05891249999999998,0.084515,286.24033904
587,26,14,LT05_199026_19950413,0.048435000000000006,0.05118499999999998,0.0508825,0.09870499999999999,286.24033904
588,26,15,LT05_199026_19950413,0.045795,0.051212499999999994,0.05091000000000001,0.09397499999999998,286.37364182
589,26,16,LT05_199026_19950413,0.045795,0.051212499999999994,0.05091000000000001,0.09397499999999998,286.37364182
590,26,17,LT05_199026_19950413,0.04846249999999999,0.05124000000000001,0.054925,0.084515,286.37364182
591,26,18,LT05_199026_19950413,0.05113000000000001,0.05126750000000002,0.04694999999999999,0.084515,286.81114837999996
592,26,19,LT05_199026_19950413,0.048545000000000005,0.05129499999999998,0.046977500000000005,0.09400249999999999,286.81114837999996
593,26,20,LT05_199026_19950413,0.048600000000000004,0.0464,0.04700499999999999,0.09400249999999999,286.90343492
594,26,21,LT05_199026_19950413,0.05124000000000001,0.05137750000000002,0.05102000000000001,0.079785,287.45031812
595,26,22,LT05_199026_19950413,0.05129499999999998,0.056327499999999975,0.05902249999999998,0.10346250000000001,287.45031812
596,26,23,LT05_199026_19950413,0.05654749999999997,0.06614500000000001,0.06303750000000002,0.13643500000000003,287.45031812
597,26,24,LT05_199026_19950413,0.06952750000000002,0.08085750000000003,0.08297500000000002,0.16926999999999998,287.45031812
598,26,25,LT05_199026_19950413,0.06958249999999999,0.08088499999999998,0.0869625,0.14113750000000003,288.10657796
599,26,26,LT05_199026_19950413,0.05665749999999997,0.056437499999999974,0.055145,0.11289500000000002,288.10657796
600,26,27,LT05_199026_19950413,0.05148750000000002,0.046619999999999995,0.04716999999999999,0.07986749999999998,288.54408451999996
601,26,28,LT05_199026_19950413,0.054127499999999995,0.0564925,0.05519999999999997,0.08459749999999999,288.54408451999996
602,27,3,LT05_199026_19950413,0.061524999999999996,0.07090249999999998,0.07491750000000003,0.1317875,287.82630032
603,27,4,LT05_199026_19950413,0.06672250000000002,0.07582499999999998,0.08286500000000002,0.1270575,287.82630032
604,27,5,LT05_199026_19950413,0.05371500000000001,0.0660075,0.07092999999999999,0.1270575,287.9083328
605,27,6,LT05_199026_19950413,0.04846249999999999,0.056162500000000004,0.05891249999999998,0.10816500000000001,287.9083328
606,27,7,LT05_199026_19950413,0.04846249999999999,0.051212499999999994,0.05091000000000001,0.08927249999999998,287.35803158
607,27,8,LT05_199026_19950413,0.04582249999999999,0.04629,0.04689499999999999,0.09400249999999999,286.98888542
608,27,9,LT05_199026_19950413,0.043182499999999985,0.04629,0.0508825,0.103435,286.98888542
609,27,10,LT05_199026_19950413,0.04840749999999999,0.05118499999999998,0.0508825,0.09400249999999999,286.98888542
610,27,11,LT05_199026_19950413,0.06144250000000001,0.06105749999999999,0.06290000000000001,0.09870499999999999,286.98888542
611,27,12,LT05_199026_19950413,0.06663999999999998,0.07084750000000001,0.07489000000000001,0.103435,286.98888542
612,27,13,LT05_199026_19950413,0.05885750000000001,0.06595250000000002,0.07087500000000002,0.103435,286.34287964
613,27,14,LT05_199026_19950413,0.053605000000000014,0.05115750000000002,0.050854999999999984,0.09870499999999999,286.34287964
614,27,15,LT05_199026_19950413,0.043155,0.05118499999999998,0.04285249999999999,0.09400249999999999,286.26768319999996
615,27,16,LT05_199026_19950413,0.043155,0.05118499999999998,0.04285249999999999,0.09400249999999999,286.26768319999996
